analysis_label,farm_id,wind_farm,turbine_id,turbine_source_row,country,sea_basin,sea_basin_mapping_rule,latitude,longitude,farm_centroid_latitude,farm_centroid_longitude,distance_to_farm_centroid_m,distance_to_farm_centroid_quantile,exposure_group,outer_ring_proxy,farm_turbine_count,oem_manufacturer,turbine_model,rated_capacity_mw,rotor_diameter_m,hub_height_m,commissioning_date,commissioning_month,commissioning_year,steady_operational_start_month,turbine_age_years_at_observation_end,turbine_age_band_at_observation_end,water_depth_m,bathymetry_spatial_match_status,bathymetry_join_status,steady_manifest_months,observed_steady_months,observed_steady_years,success_steady_months,success_no_ais_in_bbox_steady_months,skipped_missing_source_steady_months,other_status_steady_months,steady_coverage_share,first_observed_steady_month,last_observed_steady_month,coverage_class,min_1yr_exposure,min_3yr_exposure,min_5yr_exposure
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::101,101,Germany,North Sea,germany_north_sea,54.5388,7.7658,54.523005,7.70624875,4224.76321557258,0.8734177215189873,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.53,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::102,102,Germany,North Sea,germany_north_sea,54.5388,7.6785,54.523005,7.70624875,2508.039360282728,0.45569620253164556,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.37,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::103,103,Germany,North Sea,germany_north_sea,54.5334,7.641,54.523005,7.70624875,4366.065159089544,0.9240506329113924,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,23.35,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::104,104,Germany,North Sea,germany_north_sea,54.5334,7.7409,54.523005,7.70624875,2517.0256087491366,0.46835443037974683,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.73,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::105,105,Germany,North Sea,germany_north_sea,54.5064,7.7284,54.523005,7.70624875,2335.282397320356,0.4430379746835443,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.64,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::106,106,Germany,North Sea,germany_north_sea,54.528,7.7159,54.523005,7.70624875,834.4907397193698,0.05063291139240506,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.05,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::107,107,Germany,North Sea,germany_north_sea,54.528,7.7284,54.523005,7.70624875,1533.5547966193417,0.189873417721519,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.38,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::108,108,Germany,North Sea,germany_north_sea,54.528,7.7534,54.523005,7.70624875,3092.9914426161013,0.6075949367088608,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.51,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::109,109,Germany,North Sea,germany_north_sea,54.528,7.7783,54.523005,7.70624875,4682.590226488797,0.9746835443037974,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,19.93,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::110,110,Germany,North Sea,germany_north_sea,54.5064,7.7159,54.523005,7.70624875,1948.6540543663878,0.3291139240506329,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.06,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::111,111,Germany,North Sea,germany_north_sea,54.5064,7.7035,54.523005,7.70624875,1854.8969262397115,0.26582278481012656,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.17,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::112,112,Germany,North Sea,germany_north_sea,54.5172,7.6535,54.523005,7.70624875,3465.029027318651,0.7088607594936709,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.61,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::113,113,Germany,North Sea,germany_north_sea,54.528,7.7659,54.523005,7.70624875,3889.2140679907093,0.810126582278481,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,19.93,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::114,114,Germany,North Sea,germany_north_sea,54.5064,7.6535,54.523005,7.70624875,3873.2415884743414,0.7974683544303798,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.11,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::115,115,Germany,North Sea,germany_north_sea,54.528,7.6909,54.523005,7.70624875,1135.569781029475,0.08860759493670886,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.2,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::116,116,Germany,North Sea,germany_north_sea,54.5064,7.6785,54.523005,7.70624875,2572.4103289477334,0.4936708860759494,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.57,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::117,117,Germany,North Sea,germany_north_sea,54.5064,7.666,54.523005,7.70624875,3187.2623129005015,0.6455696202531646,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.96,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::118,118,Germany,North Sea,germany_north_sea,54.5064,7.641,54.523005,7.70624875,4598.627273652918,0.9620253164556962,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.14,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::39,39,Germany,North Sea,germany_north_sea,54.5226,7.691,54.523005,7.70624875,985.1108726253676,0.0759493670886076,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.25,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::40,40,Germany,North Sea,germany_north_sea,54.5226,7.6785,54.523005,7.70624875,1791.337010864728,0.24050632911392406,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,23.22,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::41,41,Germany,North Sea,germany_north_sea,54.5226,7.7034,54.523005,7.70624875,189.27995584037285,0.0,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.96,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::42,42,Germany,North Sea,germany_north_sea,54.5226,7.7159,54.523005,7.70624875,624.471189754099,0.02531645569620253,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.09,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::43,43,Germany,North Sea,germany_north_sea,54.5226,7.7409,54.523005,7.70624875,2236.678396925499,0.3924050632911392,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.34,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::44,44,Germany,North Sea,germany_north_sea,54.5226,7.7534,54.523005,7.70624875,3043.248055115805,0.5949367088607594,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.54,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::45,45,Germany,North Sea,germany_north_sea,54.5226,7.7659,54.523005,7.70624875,3849.8680523849,0.7848101265822784,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.12,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::46,46,Germany,North Sea,germany_north_sea,54.5172,7.6785,54.523005,7.70624875,1903.6641469713252,0.31645569620253167,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.44,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::47,47,Germany,North Sea,germany_north_sea,54.5226,7.7284,54.523005,7.70624875,1430.244291761274,0.16455696202531644,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.3,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::48,48,Germany,North Sea,germany_north_sea,54.528,7.641,54.523005,7.70624875,4247.036782404693,0.8860759493670886,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,23.5,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::49,49,Germany,North Sea,germany_north_sea,54.528,7.6535,54.523005,7.70624875,3448.941617250407,0.6962025316455697,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,23.11,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::50,50,Germany,North Sea,germany_north_sea,54.5226,7.666,54.523005,7.70624875,2597.8510647800636,0.5063291139240507,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,24.47,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::51,51,Germany,North Sea,germany_north_sea,54.5226,7.6535,54.523005,7.70624875,3404.448402382645,0.6835443037974683,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.42,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::52,52,Germany,North Sea,germany_north_sea,54.5172,7.7659,54.523005,7.70624875,3903.596872904254,0.8227848101265823,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.8,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::53,53,Germany,North Sea,germany_north_sea,54.5172,7.7284,54.523005,7.70624875,1568.5961242171716,0.20253164556962025,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.2,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::54,54,Germany,North Sea,germany_north_sea,54.5172,7.641,54.523005,7.70624875,4260.3021029630045,0.8987341772151899,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.58,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::55,55,Germany,North Sea,germany_north_sea,54.5118,7.7284,54.523005,7.70624875,1896.4375852150324,0.3037974683544304,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.15,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::56,56,Germany,North Sea,germany_north_sea,54.5118,7.7159,54.523005,7.70624875,1392.9835538490563,0.1518987341772152,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.23,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::57,57,Germany,North Sea,germany_north_sea,54.5118,7.7659,54.523005,7.70624875,4046.694903594847,0.8481012658227848,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.83,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::58,58,Germany,North Sea,germany_north_sea,54.5118,7.7409,54.523005,7.70624875,2560.1541174416575,0.4810126582278481,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.08,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::59,59,Germany,North Sea,germany_north_sea,54.5118,7.691,54.523005,7.70624875,1587.7770200149232,0.21518987341772153,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.63,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::60,60,Germany,North Sea,germany_north_sea,54.5118,7.7534,54.523005,7.70624875,3288.4865606011285,0.6708860759493671,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.96,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::61,61,Germany,North Sea,germany_north_sea,54.5118,7.6785,54.523005,7.70624875,2181.7590890057854,0.379746835443038,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.09,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::62,62,Germany,North Sea,germany_north_sea,54.5118,7.7034,54.523005,7.70624875,1259.433268320151,0.12658227848101267,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.13,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::63,63,Germany,North Sea,germany_north_sea,54.5118,7.641,54.523005,7.70624875,4391.836760199644,0.9367088607594937,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.86,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::64,64,Germany,North Sea,germany_north_sea,54.5226,7.641,54.523005,7.70624875,4211.081148920954,0.8607594936708861,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,22.9,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::65,65,Germany,North Sea,germany_north_sea,54.5118,7.666,54.523005,7.70624875,2881.137067205029,0.569620253164557,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.8,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::66,66,Germany,North Sea,germany_north_sea,54.5064,7.691,54.523005,7.70624875,2092.3580148164897,0.35443037974683544,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.38,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::67,67,Germany,North Sea,germany_north_sea,54.5064,7.7659,54.523005,7.70624875,4270.187034623793,0.9113924050632911,outer_exposed_proxy,True,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.06,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::68,68,Germany,North Sea,germany_north_sea,54.5064,7.7535,54.523005,7.70624875,3565.318862687691,0.7341772151898734,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.17,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::69,69,Germany,North Sea,germany_north_sea,54.5172,7.666,54.523005,7.70624875,2676.6298152470745,0.5316455696202531,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,23.46,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::70,70,Germany,North Sea,germany_north_sea,54.5172,7.691,54.523005,7.70624875,1176.9436357302259,0.11392405063291139,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.51,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::71,71,Germany,North Sea,germany_north_sea,54.5172,7.7034,54.523005,7.70624875,671.1603386000879,0.0379746835443038,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.25,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::72,72,Germany,North Sea,germany_north_sea,54.5172,7.7409,54.523005,7.70624875,2327.6632839528443,0.43037974683544306,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,21.14,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Amrumbank West,Amrumbank West,Amrumbank_West::73,73,Germany,North Sea,germany_north_sea,54.5172,7.7534,54.523005,7.70624875,3110.821111863899,0.620253164556962,inner_or_middle_proxy,False,80,Siemens,SWT-3.6-120,3.6,120.0,90.0,2015-10,2015-10,2015,2016-04,10.166666666666666,8_to_14_years,20.9,ok,matched_processed_bathymetry,117,105,8.75,65,40,12,0,0.8974358974358975,2016-05,2025-02,high_coverage,True,True,True
